网站名,类别,商家名称,地址,人均消费,缩略图,评分
美团,美食,乡韵肚子鸡,官渡区云大西路与大学商业街交叉口南150米,50,http://p0.meituan.net/600.600/deal/7db61a0c97a8ee23fcd9ff1eaa22ad10286777.jpg,0
美团,美食,湘语水云间湘菜餐厅,官渡区云大西路羊甫商业中心三楼（云大之城）,32,http://p1.meituan.net/600.600/mogu/28396354657adcf89025cfa22d1aea8c530070.jpg,5
美团,美食,龙门花甲（昆明学院店）,官渡区大学路昆明学院官山城,15,http://p1.meituan.net/600.600/deal/0f6752f4e76de8370b8be51b76696ba417823.jpg,4.2
美团,美食,廊桥酒吧,官渡区经济技术开发区顺通大道宏贸路紫曼园商业区7栋115号,0,http://p1.meituan.net/600.600/mogu/8fac3f1c96888780f59c9f97a1c556c0271179.jpg,0
美团,美食,小懒鸡昭通天麻火腿鸡火锅,官渡区云大西路B幢2楼15号（昆明学院西门南40米路西）,36,http://p1.meituan.net/600.600/mogu/52880cc1d25105db53d8422ea0ee6410182384.jpg,3.7
美团,美食,品美香辣虾,官渡区云大西路云大知城斜对面A-9号商铺（鸭儿皇旁边）,40,http://p1.meituan.net/600.600/mogu/da73832f0b7593900e4f4a324d70afe6682201.jpg,5
美团,美食,迷行盒子精致珠宝料理,官渡区紫云青鸟16栋10号（健兴利翡翠酒店后面）,100,https://img.meituan.net/600.600/msmerchant/55294fbb3a4c9712ffbecbb68eb20c26246992.jpg,5
美团,美食,花溪清汤鹅（国际银座店）,官渡区顺通大道第三城财富中心乐洲KTV旁边,39,http://p0.meituan.net/600.600/mogu/df6ba6c990515e78117786aac95888bd418389.jpg,3.3
美团,美食,湘汇家,官渡区龙辉路经开区国际银座CS4栋3楼,46,http://p0.meituan.net/600.600/mogu/9f60f0ee7849de1259082cf8eb866515254893.jpg,3.5
美团,美食,重庆毛儿老火锅（羊甫店）,官渡区云大西路羊甫商业中心入口处,40,http://p1.meituan.net/600.600/mogu/7153321b4665f1014967018bba511c4e799331.png,4
美团,美食,台资味（云大之城店）,官渡区云大西路云大知城G-4号,15,http://p1.meituan.net/600.600/deal/e44bd91a2833d26623e679fce53b01fc295523.jpg,3.5
美团,美食,保山火塘牛肉（云大西路店）,官渡区云南省昆明市官渡区云大西路6-7号（鸭儿皇旁）,50,http://p1.meituan.net/600.600/mogu/dcfc199203362639161a7d0819a3e34953749.jpg,5
美团,美食,佐客牛排,官渡区顺通大道国际银座紫曼园8栋3楼,0,http://p1.meituan.net/600.600/mogu/21375c768e5f76f2775829724dba07c078754.jpg,3
美团,美食,欧麦思蛋糕房,官渡区云大西路小板桥街道办事处新治村300号附31号（云大西路新治农贸市场内）,0,http://p0.meituan.net/600.600/mogu/ebe09515c97de5eb45f29cda71a1e60082037.jpg,5
美团,美食,阿公味道·民族餐厅（云大西路店）,官渡区云大西路龙吉酒店隔壁（近昆明学院）,52,https://img.meituan.net/600.600/msmerchant/8d80141475ba339efa1583c871029c32135089.jpg,3.7
美团,美食,重庆憨石匠鲜菜火锅,官渡区经开区顺通大道与玉缘路交汇处（国际银座CS1栋）,59,http://p1.meituan.net/600.600/mogu/bc3e722b85d6936d7af83bb53fec761c167230.jpg,4.1
美团,美食,唐记煌火锅串串香,官渡区云大西路小羊甫村武警士官学校大门口,39,http://p1.meituan.net/600.600/mogu/e6110abadb42acbb68d31caba560c364444430.jpg,4.8
美团,美食,杨林闻老三酸菜鱼,官渡区云大西路小羊甫156号,40,http://p1.meituan.net/600.600/mogu/2c27fa0fca9ec5d6eaf2cf40216e9d1657022.jpg,3.3
美团,美食,清真·伊馨苑,官渡区云大西路羊莆商业中心（云大西路云大知城对面）,0,http://p1.meituan.net/600.600/mogu/4498881e67151aa746255c111636bfd8239623.jpg,3.5
美团,美食,老字号正宗富源酸菜猪脚火锅,官渡区小板桥街道小羊浦村36号,40,http://p0.meituan.net/600.600/deal/8a702afebc29fb7d4fd5d917a670b0ff51123.jpg,4.1
美团,美食,本草留一手烤鱼（东泰花园店）,官渡区东泰花园1-1-4商铺,33,http://p0.meituan.net/600.600/mogu/fd01bc26a5eb7c82379f82b2112eefaa518191.jpg,5
美团,美食,城林园红河干锅旱鸭（东泰花园店）,官渡区宏贸路1-1-1号（东泰花园西区底商）,45,http://p0.meituan.net/600.600/deal/d5a81c38832386578ddee5fa67646a1533116.jpg,0
美团,美食,山野飘香,官渡区经开区浦新路骏信美食城A4栋05号商铺,0,http://p1.meituan.net/600.600/xianfu/d6cfd345827815d77186bde0a9fa0b5d423936.jpg,0
美团,美食,厨司令美蛙鱼头火锅,官渡区经开区东泰花园1栋1层1-1-1,48,http://p1.meituan.net/600.600/deal/759c95270280257a08ae7af84218c9a9175936.jpg,4.1
美团,美食,2017私房菜,官渡区宏贸路金呈东泰花园一期1-1-8,39,http://p1.meituan.net/600.600/mogu/599e0a34d14d80c2b59d4b04e4c38bf6339352.jpg,4
美团,美食,留一手烤鱼（羊甫店）,官渡区云大西路小羊甫新村13号,25,http://p0.meituan.net/600.600/deal/abe100c8da24a6ce5957e4c0b0c7e10f97933.jpg,3.7
美团,美食,成都小郡肝罐罐串串（经开店）,官渡区宏贸路东泰花园一区1-3-3商铺（顺丰快递隔壁）,40,http://p0.meituan.net/600.600/mogu/1329b745828bc9b679c184ccc7a4f6c6312024.jpg,3.9
美团,美食,勐焕傣家园,官渡区小板桥街道办事处云大西路羊甫社区小羊甫新村28号,35,http://p1.meituan.net/600.600/mogu/f748ed1d82d57ee0c2e7fc89df817fc2341263.jpg,3.3
美团,美食,建水烧烤鸡脚王（郭家小村店）,官渡区小板桥街道办事处郭家小村6号,0,http://p0.meituan.net/600.600/waimaipoi/c6a2e0f8a300d0df6532ca7721f78be2204800.jpg,3.5
美团,美食,热门花甲,官渡区商海街和商英街交叉口商贸城精品3区10栋110号,10,http://p0.meituan.net/600.600/mogu/84cfbbc52c6cf75a7c2d89bda635b20762004.jpg,5
美团,美食,储缘蛋糕（螺蛳湾店）,官渡区螺蛳湾国际商贸城精品二区9栋一层114号（荣贵宾馆）,50,http://p1.meituan.net/600.600/mogu/e90708d1ccd9c38cae89281b615d34e840868.jpg,4.6
美团,美食,嘉华饼屋（新螺蛳湾店）,官渡区新螺蛳湾精品三区19栋101号,28,http://p1.meituan.net/600.600/mogu/9d4c644086eec929fe97a3e234975388143273.jpg,3.8
美团,美食,黄牛记潮汕牛肉火锅,官渡区商城大道,42,https://img.meituan.net/600.600/msmerchant/5c397ceaef30e0d44c9a15aebaf4e3f01764559.jpg,5
美团,美食,潮广牛肉火锅,官渡区商英街螺蛳湾国际商贸城二期第3区3-25幢1层01室,45,https://img.meituan.net/600.600/msmerchant/a90babf0874adc62de2fa615d051cdd6102569.jpg,4.6
美团,美食,麦当劳（商博路店）,官渡区商博路新螺狮湾公交车站综合楼,26,https://img.meituan.net/600.600/msmerchant/9b65a8277a30690f90c99bbedcd56f63228922.jpg,3.7
美团,美食,桃花岛烤鱼庄,官渡区官渡区螺蛳湾国际商贸城二期第三区10幢1层111-112号,30,http://p0.meituan.net/feop/d91337976e8f9540e31caaff3eeffd3c57619.png@600w_600h_1l,4.6
美团,美食,土灶铜锅牛肉·清真,官渡区商英街螺蛳湾3区14栋110-113号,45,https://img.meituan.net/600.600/msmerchant/96084c79b6370a03f21dcf3f597e05bb108375.jpg,4.6
美团,美食,杨铭宇黄焖鸡米饭（螺蛳湾店）,官渡区商启街新螺蛳湾精品1区5栋117号,0,http://p0.meituan.net/600.600/deal/9c1150b44730df9c7bfe06229d383790200941.jpg,4
美团,美食,宫廷饼屋（螺蛳湾店）,官渡区商城大道精品三区9栋101-103室,19,http://p1.meituan.net/600.600/mogu/f97b5a046d743749051af4775683271e59969.jpg,3.5
美团,美食,花溪清汤鹅（螺蛳湾店）,官渡区商英街与商振街交叉口西南角,45,http://p1.meituan.net/600.600/waimaipoi/a805768f543aee556a5656c28d15a459358400.jpg,4.1
美团,美食,虞美人烘焙工坊（新螺蛳湾店）,官渡区商城大道新螺蛳湾国际商贸城精品一期8栋117-118号,62,http://p0.meituan.net/600.600/mogu/e8df6ebfa4025634c7c297831d62b581160390.jpg,4.2
美团,美食,蟹逅缅甸辣螃蟹（螺蛳湾店）,官渡区螺蛳湾国际商贸城二期第3区3—19幢1层商铺07室（嘉华饼屋新螺蛳湾店旁）,40,http://p1.meituan.net/600.600/mogu/f8294f312b0489620f29fe35dcf0cf7593879.jpg,4.8
美团,美食,（清真）清穆阁昭通小肉串,官渡区螺蛳湾国际商贸城二期第3区3-7幢1层商铺04室（广东海鲜粥左边门店）,20,http://p1.meituan.net/600.600/mogu/fbc9e65fa6bf4e077c002290ed73d773794679.png,4.6
美团,美食,羊欢寨民族特色烤全羊,官渡区彩云北路矣六街道办事处自卫社区223号,100,https://img.meituan.net/600.600/msmerchant/c19646fc90c3c3dfda21f7b2e73195db1287302.png,4.4
美团,美食,兄弟湘厨,官渡区螺蛳湾精品三区红房子9栋116号,0,http://p0.meituan.net/600.600/bbia/32420edac9ed7f9f49b4307547f03fc4149248.jpg@182_199_1050_788a,4
美团,美食,希曼烘焙（螺蛳湾店）,官渡区新螺蛳湾精品区17栋101室,20,https://img.meituan.net/600.600/msmerchant/4e5f3a784157d1e4622eac58b45c4d0113087.jpg,3.6
美团,美食,肯德基（新螺蛳湾二期店）,官渡区宏仁片区螺蛳湾商贸城二期5号楼,32,https://img.meituan.net/600.600/msmerchant/db00fab658c3661fc92ec793627684cd64503.jpg,3.5
美团,美食,快乐厨师（新螺蛳湾店）,官渡区新螺蛳湾红房子精品一区34栋104号,10,http://p0.meituan.net/600.600/deal/eee361c3ee8541b4c61b605162a4fd2c253725.jpg,3.8
美团,美食,云味坊土鸡米线（螺蛳湾店）,官渡区螺蛳湾二期2号写字楼137号,0,http://p1.meituan.net/600.600/mogu/8f61d5b18d256775623c4ef7dfef9ad2403788.jpg,4.4
美团,美食,重庆鼎味源火锅,官渡区商英街精品一区12栋105号,43,http://p0.meituan.net/600.600/mogu/8a6fad875c71a952f9a43e9940a9db59715411.jpg,3.9
美团,美食,川香园营养快餐,官渡区中豪·螺蛳湾国际商贸城小吃城22号,12,http://p1.meituan.net/600.600/deal/b7b297aa75551a522129ff9845dd72d1107581.jpg,3.5
美团,美食,S4休闲餐厅,官渡区螺蛳湾国际商贸城一期32幢1层商铺114室,0,http://p1.meituan.net/600.600/deal/df09be6b137484a2241e6c5098039ab950046.jpg,4.3
美团,美食,华莱士（南部客运站）,官渡区螺蛳湾车场综合楼一楼临街10号商铺,20,https://img.meituan.net/600.600/msmerchant/cf9a51db028621cde482c1dc20da94a418861.jpg,3.4
美团,美食,周记牛肉,官渡区新螺蛳湾精品3区20栋113室,12,http://p0.meituan.net/600.600/deal/7003ec546a7df1dab0ebde68f90b62cc135559.jpg,4.2
美团,美食,旺角竹林火锅,官渡区昆明螺蛳湾国际商贸城一期29幢一层商铺107、108号,40,http://p0.meituan.net/600.600/mogu/fc1fc3d9ed8c067acd3b5d8f0c5a0cec883970.jpg,0
美团,美食,聚福餐饮,官渡区螺蛳湾国际商贸城一期1号写字楼037号（美食城内）,0,http://p0.meituan.net/600.600/deal/d0a5dea2a2a8e7a02454a976e7df7d18293541.png,0
美团,美食,醉好湘菜馆,官渡区商盛街佰顿酒店三楼,50,http://p0.meituan.net/feop/d91337976e8f9540e31caaff3eeffd3c57619.png@600w_600h_1l,3
美团,美食,保山萨锅火瓢牛肉,官渡区螺蛳湾国际商贸城精品期二期7栋云泰商务酒店旁,48,http://p0.meituan.net/600.600/mogu/84f6e92fe7b93fc02a6d11682396fa8055277.jpg,3.6
美团,美食,乌江片片鱼自助火锅（螺蛳湾店）,官渡区国际商贸城精品一区3栋106号（西缇岛酒店对面）,0,http://p0.meituan.net/600.600/deal/c8a9a0abf932a6e65e30b1137a8b1005112693.jpg,4.1
美团,美食,沙县小吃新螺蛳湾店,官渡区商贸城精品区三区20栋111—112号,0,http://p0.meituan.net/600.600/waimaipoi/eacbad151a22c256b4cf1dded6b258b522528.jpg,4.1
美团,美食,锦味坊黄焖鸡米饭,官渡区红房子精品三区19幢（新螺蛳湾国际商贸城A区25号门正对面嘉华饼屋旁体育彩票隔壁）,20,http://p1.meituan.net/600.600/waimaipoi/f860f2f90edd3099c02a73c1115334c736864.jpg,0
美团,美食,傣味解馋坊,官渡区商博路精品三区20栋115区（A区后门对面）,25,http://p0.meituan.net/600.600/bbia/b34a1455a89334403b0119969d2fb9af113988.jpg@31_29_588_441a,3.5
美团,美食,悟空火焰山烧烤,官渡区昆明螺蛳湾国际商贸城二期第3区3-18幢09号商铺,0,http://p0.meituan.net/600.600/xianfu/096661fbef475eba73694b569d77c800387078.jpg,3.9
美团,美食,福宇记黄焖鸡米饭（螺蛳湾店）,官渡区商英街螺蛳湾红房子精品一区12栋103室,16,http://p1.meituan.net/600.600/deal/c68b79590507310fea4278c1e78d11df108149.jpg,4
美团,美食,西堤岛西餐厅,官渡区商启街西堤岛酒店二楼,52,http://p0.meituan.net/600.600/mogu/c2c893558a0d8d5c5a10573d37c85cd0191154.jpg,0
美团,美食,中餐煮艺,官渡区新螺蛳湾二期二号写字楼一楼142号,21,http://p1.meituan.net/600.600/deal/5252d0014686d15571cc9eb74dbfdfd980016.jpg,3.9
美团,美食,正宗川菜馆,官渡区商贸城精品3区26栋106,45,https://img.meituan.net/600.600/msmerchant/091b077a67d79679ba1fee8fa240d447219902.jpg,0
美团,美食,国国冒菜,官渡区螺蛳湾精品二区18栋110号,20,http://p0.meituan.net/600.600/deal/12c5a21cfaa379ac8bd057ccc5995620220997.jpg,3.6
美团,美食,诗玛烘培,官渡区商城大道螺蛳湾精品3区26幢101号（万富城酒店旁）,14,https://img.meituan.net/600.600/msmerchant/2c0134558b6717d8c942b5f462010e0170876.jpg,0
美团,美食,锅掌门巴蜀老火锅,官渡区永中路,58,https://img.meituan.net/600.600/msmerchant/77e2fe168fe9d800b9182dd7dea90f0729777.jpg,3.1
美团,美食,书亦烧仙草（海伦广场店）,官渡区广福路海伦城市广场2号地E-102,10,http://p1.meituan.net/600.600/bbia/8a8ffeb01f62a514859409c0884f3bed66624.jpg@0_98_787_590a,4.9
美团,美食,杨铭宇黄焖鸡米饭（海伦店）,官渡区广福路海伦国际2号地5栋1-119室,16,http://p0.meituan.net/600.600/deal/aedb5a138b1da5d62b198312da4a818c27636.jpg,5
美团,美食,royaltea皇茶（海伦城市广场店）,官渡区金源大道3188号海伦城市广场4层,12,http://p0.meituan.net/600.600/mogu/a486a5bb8dec1ae0006257159060dbe931488.jpg,5
美团,美食,鱼还是鱼,官渡区广福路海伦国际广场一楼A147号,53,http://p0.meituan.net/600.600/mogu/72c9d4605380bf077e9ff0c28ab552c2123504.jpg,5
美团,美食,英漫清吧海伦店（酒吧）,官渡区广福路与永中路交叉路口海伦城市广场2号地7座一楼G112（原：优咖啡店）,25,http://p1.meituan.net/600.600/mogu/2d8e33184e574a7b72db9af837cbae7e190014.jpg,5
美团,美食,茶颜观色,官渡区广福路海伦国际城市广场二楼扶梯口,18,http://p0.meituan.net/600.600/mogu/38d5037dc815e6b02d9266bbbfbbe14912374.jpg,5
美团,美食,快乐鸡脚（海伦广场店）,官渡区广福路海伦城市广场5座E区208（大全眼镜旁二楼）,15,http://p1.meituan.net/600.600/deal/edd7bf852341a539747cf16727e5b2c755683.jpg,4.9
美团,美食,一朵云彩（海伦店）,官渡区广福路与金源大道交叉口海伦城市广场4层,45,http://p1.meituan.net/600.600/mogu/10ab2a0a81ac70998a31e32d1ae91fdb120825.jpg,4
美团,美食,猫咪私房蛋糕体验店 Cat's cake,官渡区海伦国际二号地五座E-203（大全眼镜楼上）,43,http://p0.meituan.net/600.600/mogu/833afb3f70f98147ee3c913102f4d198249349.jpg,5
美团,美食,井唯寿司料理（海伦店）,官渡区广福路海伦城市广场4楼,40,http://p0.meituan.net/feop/d91337976e8f9540e31caaff3eeffd3c57619.png@600w_600h_1l,3.7
美团,美食,大福源巴蜀山泉水火锅,官渡区广福路海伦城市广场6座二楼F223号,0,https://img.meituan.net/600.600/msmerchant/87727431b316d97cbcd31b5802cfcd0e136069.jpg,4.5
美团,美食,富源酸汤猪脚（海伦店）,官渡区广福路海伦国际蒸有饭店内（老爹冒菜旁边）,30,http://p0.meituan.net/600.600/mogu/c1a8edc7d74dfb57b2a08c0f398f4cd2104109.jpg,5
美团,美食,二哥川菜馆（海伦城市广场店）,官渡区金源大道3188号海伦城市广场4层室内步行街区,45,http://p1.meituan.net/600.600/mogu/5d9001139f41c0414474ed744416443a88335.jpg,3.7
美团,美食,沁味园,官渡区小板桥街道办事处春城时光花园B区商业102号,0,http://p0.meituan.net/600.600/deal/8674d043bc319a9d060ac2292e6ad86882158.jpg,3
美团,美食,贝赛斯冰淇淋（海伦国际店）,官渡区海伦城市广场5楼（韩国CGV星聚汇影院对面）,25,http://p0.meituan.net/600.600/deal/bd5c311caa378ce41fd733e7c94eaf9c827566.jpg,4.4
美团,美食,憨石匠重庆鲜菜火锅（世纪城金源大道店）,官渡区世纪城金源大道富滇银行楼上,49,https://img.meituan.net/600.600/msmerchant/008cf13e7b63b9188deffb33754933cd105161.jpg,4
美团,美食,重庆鼻祖老火锅（海伦国际店）,官渡区昆明海伦国际5楼（星聚汇电影院旁）,52,http://p1.meituan.net/600.600/mogu/9c8be756ba2505097b990f152e42fe5e54407.jpg,4.2
美团,美食,飞阳铁板烧（海伦城市广场店）,官渡区金源大道3188号海伦城市广场4层,68,http://p1.meituan.net/600.600/mogu/59abcc40ec8199566fd0e01635b20de043302.jpg,3.7
美团,美食,面包先生（海伦国际店）,官渡区海伦国际5号地1-117号商铺,40,http://p1.meituan.net/600.600/mogu/2a2d9e05bcbffc9143a10d0d2b8e2eb5305725.png,4.3
美团,美食,铁板饭王,官渡区广福路海伦国际商场后2号地5座一楼门市E-120,15,http://p0.meituan.net/600.600/deal/d81eb1e254ed60bf6603797c786dfb1d45201.jpg,4.6
美团,美食,老爹汤锅冒菜（海伦国际店）,官渡区广福路海伦城市广场一楼（2号楼B-103）,20,http://p1.meituan.net/600.600/mogu/f41f8c25801bb7bb6e287c45184691d4232995.jpg,4.6
美团,美食,卡芭纳意大利餐厅（海伦城市广场店）,官渡区金源大道3188号海伦城市广场4层,48,http://p1.meituan.net/600.600/mogu/39a866eea4a28f56b99857a3fe0cd2d026259.jpg,3.3
美团,美食,世纪潮牛（海伦国际店）,官渡区广福路海伦国际城市广场4F,60,https://img.meituan.net/600.600/msmerchant/5da99c8b49cdd106dae646dfaac31eb11233411.png,3.6
美团,美食,哈鲜族,官渡区小板桥街道昆明海伦国际,11,http://p1.meituan.net/600.600/mogu/89de9fb2617fbee9a52d5b4b927ac29e50051.jpg,5
美团,美食,蒸公馆(海伦城市广场店),官渡区金源大道3188号海伦城市广场4层,99,http://p0.meituan.net/600.600/mogu/f5d418184393f0d2696ecc2ec19b64a485085.jpg,3.2
美团,美食,必胜客（海伦国际店）,官渡区金源大道与广福路交汇处海伦国际购物中心一层至二层,63,https://img.meituan.net/600.600/msmerchant/8b52f948d34c5686b5c64b2bfc90b2db1198458.jpg,3.5
美团,美食,世纪海鲜酒楼（世纪城店）,官渡区金源大道44号,40,https://img.meituan.net/600.600/msmerchant/71823b32bed08736fb2851b5c53c3ba154176.jpg,4.1
